ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
4034543,中古マンション等,,4104,宮城県,仙台市太白区,富沢,富沢,7,３ＬＤＫ,75,,,,平成2年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2006年第3四半期,未改装,,7.230448921378274
4030571,中古マンション等,,4105,宮城県,仙台市泉区,桂,泉中央,30分?60分,３ＬＤＫ,80,,,,平成8年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2010年第3四半期,未改装,調停・競売等,7.041392685158225
4027231,中古マンション等,,4104,宮城県,仙台市太白区,郡山,太子堂,19,３ＬＤＫ,60,,,,平成7年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2015年第1四半期,未改装,,6.991226075692495
4010658,中古マンション等,,4102,宮城県,仙台市宮城野区,出花,中野栄,4,３ＬＤＫ,65,,,,平成2年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第3四半期,未改装,,6.903089986991944
4002056,中古マンション等,,4101,宮城県,仙台市青葉区,小田原,仙台,25,３ＬＤＫ,70,,,,平成11年,ＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2018年第1四半期,改装済,,7.361727836017593
4007898,中古マンション等,,4101,宮城県,仙台市青葉区,中央,仙台,5,３ＬＤＫ,70,,,,昭和56年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2020年第4四半期,改装済,,7.361727836017593
4006639,中古マンション等,,4101,宮城県,仙台市青葉区,子平町,東北福祉大前,14,１Ｋ,15,,,,昭和62年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2020年第2四半期,未改装,,6.301029995663981
4006750,中古マンション等,,4101,宮城県,仙台市青葉区,昭和町,北仙台,2,３ＬＤＫ,70,,,,昭和50年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2015年第1四半期,未改装,,6.832508912706237
4011211,中古マンション等,,4101,宮城県,仙台市青葉区,二日町,北四番丁,2,２ＤＫ,55,,,,昭和58年,ＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2019年第2四半期,改装済,,7.301029995663981
4017923,中古マンション等,,4102,宮城県,仙台市宮城野区,福室,陸前高砂,5,３ＬＤＫ,70,,,,平成31年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2021年第2四半期,未改装,,7.505149978319906
4010416,中古マンション等,,4101,宮城県,仙台市青葉区,支倉町,勾当台公園,12,３ＬＤＫ,65,,,,平成6年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第2四半期,未改装,,7.380211241711606
