ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
33005653,中古マンション等,,33101,岡山県,岡山市北区,上中野,大元,15,３ＬＤＫ,65,,,,平成8年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2010年第1四半期,未改装,,7.079181246047625
33061997,中古マンション等,,33101,岡山県,岡山市北区,本町,岡山,6,２ＬＤＫ,60,,,,,ＲＣ,住宅,,,,,商業地域,80.0,500.0,2008年第1四半期,未改装,,7.342422680822207
33003824,中古マンション等,,33101,岡山県,岡山市北区,東古松,大元,4,４ＬＤＫ,80,,,,平成7年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2022年第1四半期,改装済,,7.301029995663981
33047898,中古マンション等,,33101,岡山県,岡山市北区,津高,岡山,1H?1H30,３ＬＤＫ,75,,,,平成12年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第1四半期,未改装,,7.176091259055681
33003269,中古マンション等,,33101,岡山県,岡山市北区,西之町,大元,13,３ＬＤＫ,60,,,,平成8年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2017年第3四半期,未改装,,7.176091259055681
33034331,中古マンション等,,33101,岡山県,岡山市北区,西古松,大元,8,３ＬＤＫ,65,,,,平成2年,ＲＣ,住宅,その他,,,,第２種住居地域,60.0,200.0,2016年第4四半期,未改装,,6.982271233039568
33002684,中古マンション等,,33101,岡山県,岡山市北区,天神町,岡山,14,３ＬＤＫ,115,,,,,ＳＲＣ,,住宅,,,,商業地域,80.0,600.0,2018年第2四半期,未改装,,7.698970004336019
33044645,中古マンション等,,33202,岡山県,倉敷市,田ノ上,倉敷,18,４ＬＤＫ,95,,,,平成20年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2016年第3四半期,未改装,,7.4623979978989565
33002707,中古マンション等,,33101,岡山県,岡山市北区,問屋町,北長瀬,11,３ＬＤＫ,70,,,,平成25年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第4四半期,未改装,,7.431363764158987
33023005,中古マンション等,,33101,岡山県,岡山市北区,岡町,岡山,30分?60分,１ＤＫ,25,,,,平成3年,ＲＣ,住宅,その他,,,,商業地域,80.0,400.0,2015年第2四半期,,,6.477121254719663
33006242,中古マンション等,,33102,岡山県,岡山市中区,浜,岡山,30分?60分,３ＬＤＫ,75,,,,昭和51年,ＳＲＣ,,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2018年第1四半期,改装済,,6.924279286061882
33001790,中古マンション等,,33101,岡山県,岡山市北区,清輝橋,岡山,30分?60分,オープンフロア,60,,,,平成4年,ＳＲＣ,店舗,,,,,商業地域,80.0,400.0,2020年第4四半期,未改装,,7.041392685158225
33007996,中古マンション等,,33101,岡山県,岡山市北区,中山下,岡山,18,１Ｋ,20,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2010年第2四半期,未改装,,6.4623979978989565
33011187,中古マンション等,,33202,岡山県,倉敷市,稲荷町,倉敷,11,１Ｋ,20,,,,平成3年,鉄骨造,住宅,,,,,商業地域,80.0,400.0,2014年第1四半期,改装済,,6.477121254719663
33003766,中古マンション等,,33101,岡山県,岡山市北区,東島田町,岡山,15,３ＬＤＫ,70,,,,平成7年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2022年第1四半期,未改装,,7.278753600952829
33011594,中古マンション等,,33202,岡山県,倉敷市,阿知,倉敷,3,２ＬＤＫ,75,,,,平成18年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第2四半期,未改装,,7.431363764158987
33050131,中古マンション等,,33102,岡山県,岡山市中区,浜,岡山,29,２ＬＤＫ,75,,,,平成12年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2013年第4四半期,未改装,,7.2552725051033065
33000116,中古マンション等,,33101,岡山県,岡山市北区,岡町,岡山,30分?60分,３ＬＤＫ,80,,,,平成3年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第3四半期,未改装,,6.903089986991944
33001409,中古マンション等,,33101,岡山県,岡山市北区,国体町,岡山,9,２ＬＤＫ＋Ｓ,75,,,,平成11年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2021年第2四半期,未改装,,7.301029995663981
33061811,中古マンション等,,33101,岡山県,岡山市北区,西古松西町,大元,7,４ＬＤＫ,80,,,,平成2年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2007年第2四半期,未改装,,7.113943352306837
33025889,中古マンション等,,33101,岡山県,岡山市北区,問屋町,北長瀬,15,３ＬＤＫ,65,,,,平成20年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第1四半期,未改装,,7.3222192947339195
33017957,中古マンション等,,33202,岡山県,倉敷市,平田,倉敷,21,３ＬＤＫ,70,,,,平成28年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2019年第1四半期,改装済,,7.414973347970818
33008787,中古マンション等,,33101,岡山県,岡山市北区,野田,大元,14,３ＬＤＫ,65,,,,昭和63年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2010年第4四半期,未改装,,6.973127853599698
33003849,中古マンション等,,33101,岡山県,岡山市北区,東古松,大元,9,３ＬＤＫ,75,,,,平成20年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2020年第3四半期,未改装,,7.3979400086720375
33032059,中古マンション等,,33101,岡山県,岡山市北区,大供,岡山,17,２ＬＤＫ,65,,,,平成10年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2016年第2四半期,未改装,,7.301029995663981
33010783,中古マンション等,,33104,岡山県,岡山市南区,福富中,岡山,1H?1H30,３ＬＤＫ,65,,,,平成7年,,住宅,住宅,,,,準工業地域,60.0,200.0,2021年第3四半期,未改装,,7.146128035678238
33063657,中古マンション等,,33202,岡山県,倉敷市,老松町,倉敷,10,２ＤＫ,50,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第2四半期,改装済,,6.8750612633917
33032876,中古マンション等,,33101,岡山県,岡山市北区,津島西坂,岡山,30分?60分,４ＬＤＫ,85,,,,平成15年,ＲＣ,住宅,住宅,,,,第１種住居地域,,,2016年第1四半期,未改装,,7.3979400086720375
33031025,中古マンション等,,33102,岡山県,岡山市中区,徳吉町,岡山,30分?60分,２ＬＤＫ,75,,,,平成2年,ＲＣ,住宅,住宅,,,,第２種低層住居専用地域,60.0,200.0,2015年第2四半期,未改装,,7.230448921378274
33019866,中古マンション等,,33102,岡山県,岡山市中区,浜,岡山,30分?60分,３ＬＤＫ,70,,,,昭和51年,ＳＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2011年第3四半期,未改装,,6.778151250383644
33061370,中古マンション等,,33101,岡山県,岡山市北区,京山,岡山,20,３ＬＤＫ,60,,,,平成8年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2007年第2四半期,未改装,,7.278753600952829
33011865,中古マンション等,,33202,岡山県,倉敷市,老松町,倉敷,20,３ＬＤＫ,70,,,,平成9年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2017年第4四半期,未改装,,7.146128035678238
33055758,中古マンション等,,33101,岡山県,岡山市北区,今,大元,15,３ＬＤＫ,70,,,,平成7年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2009年第1四半期,未改装,,7.176091259055681
